row_index,problem,feedback,ambiguity,participant_count_n,ev_a,ev_b_oracle,ev_difference_b_minus_a_oracle,ev_benchmark_favors,observed_brate,ml_predicted_brate,absolute_error,human_aggregate_favors,deviation_type,highly_divided,ml_successfully_predicts_deviation,ml_fails_to_predict_deviation,ha,pha,la,hb,phb,lb,lottery_shape_b,correlation,gamble_a,gamble_b
4779,3895,False,False,15,17.0,11.25,-5.75,A,0.3600000000000001,0.36302422930527944,0.0030242293052793467,A,none,False,False,False,17,1.0,17,20,0.75,-15,1,0,p=1→17; p=0→17,p=0.25→-15; p=0.09375→18.5; p=0.28125→19.5; p=0.28125→20.5; p=0.09375→21.5
4780,3895,True,False,15,17.0,11.25,-5.75,A,0.48,0.37394909297639073,0.10605090702360925,A,none,True,False,False,17,1.0,17,20,0.75,-15,1,0,p=1→17; p=0→17,p=0.25→-15; p=0.09375→18.5; p=0.28125→19.5; p=0.28125→20.5; p=0.09375→21.5
4787,3900,True,False,16,30.0,31.800000000000004,1.8000000000000043,B,0.3624999999999999,0.44578747891304765,0.08328747891304777,A,none,False,False,False,30,1.0,30,87,0.4,-5,1,0,p=1→30; p=0→30,p=0.6→-5; p=0.003125→83.5; p=0.021875→84.5; p=0.065625→85.5; p=0.109375→86.5; p=0.109375→87.5; p=0.065625→88.5; p=0.021875→89.5; p=0.003125→90.5
4788,3901,True,False,16,-3.0,-3.5,-0.5,A,0.2625,0.2268455065737131,0.035654493426286904,A,none,False,False,False,-3,1.0,-3,-3,0.95,-13,0,0,p=1→-3; p=0→-3,p=0.05→-13; p=0.95→-3
4813,3923,True,False,16,-9.0,-6.279999999999999,2.7200000000000006,B,0.45,0.6162457913617111,0.16624579136171108,A,none,True,False,False,-6,0.4,-11,-6,0.99,-34,0,0,p=0.4→-6; p=0.6→-11,p=0.01→-34; p=0.99→-6
4827,3935,True,False,17,12.0,6.800000000000001,-5.199999999999999,A,0.22352941176470587,0.3286762768574769,0.10514686509277105,A,none,False,False,False,12,1.0,12,74,0.2,-10,1,0,p=1→12; p=0→12,p=0.8→-10; p=0.1→73.5; p=0.1→74.5
4828,3936,False,False,17,7.0,10.95,3.9499999999999993,B,0.8352941176470587,0.8066392023319636,0.02865491531509512,B,none,False,False,False,7,1.0,7,29,0.05,10,1,0,p=1→7; p=0→7,p=0.95→10; p=0.0015625→26.5; p=0.0078125→27.5; p=0.015625→28.5; p=0.015625→29.5; p=0.0078125→30.5; p=0.0015625→31.5
4829,3936,True,False,15,7.0,10.95,3.9499999999999993,B,0.8666666666666668,0.863981312393355,0.0026853542733118463,B,none,False,False,False,7,1.0,7,29,0.05,10,1,0,p=1→7; p=0→7,p=0.95→10; p=0.0015625→26.5; p=0.0078125→27.5; p=0.015625→28.5; p=0.015625→29.5; p=0.0078125→30.5; p=0.0015625→31.5
4830,3937,False,True,17,2.0,5.4,3.4000000000000004,B,0.8941176470588235,0.8254491950009549,0.06866845205786853,B,none,False,False,False,2,1.0,2,19,0.2,2,1,0,p=1→2; p=0→2,p=0.8→2; p=0.1→18.5; p=0.1→19.5
4831,3937,True,True,15,2.0,5.4,3.4000000000000004,B,0.8933333333333332,0.8721756327079323,0.0211577006254009,B,none,False,False,False,2,1.0,2,19,0.2,2,1,0,p=1→2; p=0→2,p=0.8→2; p=0.1→18.5; p=0.1→19.5
4832,3938,False,False,15,3.0,7.3999999999999995,4.3999999999999995,B,0.8266666666666667,0.8250657184662542,0.0016009482004124553,B,none,False,False,False,3,1.0,3,9,0.6,5,2,0,p=1→3; p=0→3,p=0.4→5; p=0.3→6; p=0.15→8; p=0.075→12; p=0.075→20
4833,3938,True,False,15,3.0,7.3999999999999995,4.3999999999999995,B,0.9333333333333332,0.8655184401798715,0.06781489315346179,B,none,False,False,False,3,1.0,3,9,0.6,5,2,0,p=1→3; p=0→3,p=0.4→5; p=0.3→6; p=0.15→8; p=0.075→12; p=0.075→20
4838,3942,True,False,15,6.0,9.85,3.8499999999999996,B,0.7866666666666667,0.6181591141937863,0.1685075524728804,B,none,False,False,False,6,1.0,6,10,0.99,-5,0,0,p=1→6; p=0→6,p=0.01→-5; p=0.99→10
4848,3951,True,False,17,5.0,1.52,-3.48,A,0.3058823529411765,0.4491162569772078,0.1432339040360313,A,none,False,False,False,5,1.0,5,53,0.01,1,2,0,p=1→5; p=0→5,p=0.99→1; p=0.005→49; p=0.0025→51; p=0.00125→55; p=0.000625→63; p=0.000625→79
4852,3955,True,True,17,28.24,26.0,-2.2399999999999984,A,0.4,0.26935169216175014,0.13064830783824988,A,none,False,False,False,52,0.01,28,30,0.75,14,0,0,p=0.01→52; p=0.99→28,p=0.25→14; p=0.75→30
4853,3956,True,True,15,15.400000000000002,9.400000000000002,-6.0,A,0.5999999999999999,0.44903552027302446,0.1509644797269754,B,none,False,False,False,37,0.1,13,34,0.4,-7,2,1,p=0.1→37; p=0.9→13,p=0.6→-7; p=0.2→31; p=0.1→33; p=0.05→37; p=0.05→45
4863,3965,False,False,16,24.299999999999997,27.800000000000004,3.500000000000007,B,0.575,0.6729370635690245,0.09793706356902454,B,none,False,False,False,54,0.01,24,43,0.2,24,1,0,p=0.01→54; p=0.99→24,p=0.8→24; p=0.025→41.5; p=0.075→42.5; p=0.075→43.5; p=0.025→44.5
4866,3968,True,False,18,11.0,15.5,4.5,B,0.6222222222222222,0.644789756120974,0.022567533898751768,B,none,False,False,False,11,1.0,11,50,0.25,4,1,0,p=1→11; p=0→11,p=0.75→4; p=0.125→49.5; p=0.125→50.5
4874,3976,False,False,15,11.200000000000003,20.400000000000002,9.2,B,0.6592592592592592,0.5300211090164233,0.12923815024283591,B,none,False,False,False,58,0.4,-20,108,0.4,-38,2,0,p=0.4→58; p=0.6→-20,p=0.6→-38; p=0.2→104; p=0.1→106; p=0.05→110; p=0.025→118; p=0.025→134
4875,3976,True,False,16,11.200000000000003,20.400000000000002,9.2,B,0.5625,0.5175475069867294,0.044952493013270645,B,none,False,False,False,58,0.4,-20,108,0.4,-38,2,0,p=0.4→58; p=0.6→-20,p=0.6→-38; p=0.2→104; p=0.1→106; p=0.05→110; p=0.025→118; p=0.025→134
4879,3980,False,False,16,-1.0,-4.0600000000000005,-3.0600000000000005,A,0.4,0.4774017155182395,0.07740171551823949,A,none,False,False,False,-1,1.0,-1,89,0.01,-5,0,0,p=1→-1; p=0→-1,p=0.99→-5; p=0.01→89
4880,3980,True,False,32,-1.0,-4.0600000000000005,-3.0600000000000005,A,0.5312500000000001,0.4090427865435457,0.12220721345645441,B,none,True,False,False,-1,1.0,-1,89,0.01,-5,0,0,p=1→-1; p=0→-1,p=0.99→-5; p=0.01→89
4883,3982,False,False,16,19.0,28.6,9.600000000000001,B,0.4500000000000001,0.5737546017374089,0.12375460173740876,A,none,True,False,False,19,1.0,19,32,0.9,-2,2,0,p=1→19; p=0→19,p=0.1→-2; p=0.45→29; p=0.225→31; p=0.1125→35; p=0.1125→43
4884,3982,True,False,16,19.0,28.6,9.600000000000001,B,0.825,0.6828606786876656,0.1421393213123343,B,none,False,False,False,19,1.0,19,32,0.9,-2,2,0,p=1→19; p=0→19,p=0.1→-2; p=0.45→29; p=0.225→31; p=0.1125→35; p=0.1125→43
4895,3990,True,False,18,5.0,5.0,0.0,tie,0.7419753086419754,0.5449226733705554,0.19705263527141992,B,none,False,False,False,55,0.5,-45,5,1.0,5,0,0,p=0.5→55; p=0.5→-45,p=1→5
4897,3992,False,False,16,-7.78,-7.249999999999999,0.5300000000000011,B,0.6124999999999999,0.6525032591452147,0.04000325914521474,B,none,False,False,False,14,0.01,-8,64,0.05,-11,0,1,p=0.01→14; p=0.99→-8,p=0.95→-11; p=0.05→64
4898,3992,True,False,16,-7.78,-7.249999999999999,0.5300000000000011,B,0.7875000000000001,0.6326772345678863,0.15482276543211382,B,none,False,False,False,14,0.01,-8,64,0.05,-11,0,1,p=0.01→14; p=0.99→-8,p=0.95→-11; p=0.05→64
4902,3995,False,False,16,23.25,23.0,-0.25,A,0.325,0.5072193605795087,0.18221936057950866,A,none,False,False,False,81,0.25,4,23,1.0,23,0,0,p=0.25→81; p=0.75→4,p=1→23
4903,3995,True,False,16,23.25,23.0,-0.25,A,0.5875,0.5030205998367184,0.08447940016328159,B,none,False,False,False,81,0.25,4,23,1.0,23,0,0,p=0.25→81; p=0.75→4,p=1→23
4911,4000,False,True,19,23.8,35.8,11.999999999999996,B,0.3578947368421053,0.44900087652601284,0.09110613968390752,A,strong_ev_b_humans_favor_a,False,False,False,27,0.6,19,73,0.6,-20,1,0,p=0.6→27; p=0.4→19,p=0.4→-20; p=0.3→72.5; p=0.3→73.5
4912,4000,True,True,15,23.8,35.8,11.999999999999996,B,0.7599999999999999,0.5291045231969869,0.23089547680301303,B,none,False,False,False,27,0.6,19,73,0.6,-20,1,0,p=0.6→27; p=0.4→19,p=0.4→-20; p=0.3→72.5; p=0.3→73.5
4913,4001,False,False,16,30.0,26.200000000000003,-3.799999999999997,A,0.7000000000000001,0.4490499019167992,0.25095009808320085,B,none,False,False,False,30,1.0,30,73,0.1,21,1,0,p=1→30; p=0→30,p=0.9→21; p=0.05→72.5; p=0.05→73.5
4930,4013,True,False,16,10.73,9.299999999999999,-1.4300000000000015,A,0.4875,0.5026642276051533,0.015164227605153291,A,none,True,False,False,11,0.99,-16,15,0.05,9,3,0,p=0.99→11; p=0.01→-16,p=0.95→9; p=0.025→19; p=0.0125→17; p=0.00625→13; p=0.003125→5; p=0.003125→-11
4938,4018,False,False,32,29.0,35.25,6.25,B,0.53125,0.6329246860310692,0.10167468603106922,B,none,True,False,False,29,1.0,29,40,0.75,21,1,0,p=1→29; p=0→29,p=0.25→21; p=0.09375→38.5; p=0.28125→39.5; p=0.28125→40.5; p=0.09375→41.5
4944,4022,False,False,15,7.0,15.600000000000001,8.600000000000001,B,0.8266666666666665,0.8106626801680393,0.01600398649862722,B,none,False,False,False,7,1.0,7,39,0.1,13,0,0,p=1→7; p=0→7,p=0.9→13; p=0.1→39
4945,4022,True,False,16,7.0,15.600000000000001,8.600000000000001,B,0.8999999999999999,0.8863520278409177,0.0136479721590822,B,none,False,False,False,7,1.0,7,39,0.1,13,0,0,p=1→7; p=0→7,p=0.9→13; p=0.1→39
4950,4026,True,True,16,15.0,14.5,-0.5,A,0.3750000000000001,0.543632817092079,0.1686328170920789,A,none,False,False,False,15,1.0,15,17,0.5,12,1,0,p=1→15; p=0→15,p=0.5→12; p=0.0625→15.5; p=0.1875→16.5; p=0.1875→17.5; p=0.0625→18.5
4951,4027,False,False,16,25.0,23.34,-1.6600000000000001,A,0.6375000000000002,0.5635374168156637,0.07396258318433646,B,none,False,False,False,25,1.0,25,57,0.01,23,2,0,p=1→25; p=0→25,p=0.99→23; p=0.005→52; p=0.0025→54; p=0.00125→58; p=0.000625→66; p=0.0003125→82; p=0.0003125→114
4952,4027,True,False,17,25.0,23.34,-1.6600000000000001,A,0.5176470588235295,0.54049783733718,0.022850778513650583,B,none,True,False,False,25,1.0,25,57,0.01,23,2,0,p=1→25; p=0→25,p=0.99→23; p=0.005→52; p=0.0025→54; p=0.00125→58; p=0.000625→66; p=0.0003125→82; p=0.0003125→114
4958,4032,True,True,19,9.0,15.95,6.949999999999999,B,0.6,0.7698359787084561,0.16983597870845613,B,none,False,False,False,9,1.0,9,72,0.05,13,3,0,p=1→9; p=0→9,p=0.95→13; p=0.025→78; p=0.0125→76; p=0.00625→72; p=0.003125→64; p=0.0015625→48; p=0.00078125→16; p=0.00078125→-48
4963,4037,True,True,16,14.0,16.2,2.1999999999999993,B,0.7625000000000001,0.8095698080609963,0.047069808060996254,B,none,False,False,False,14,1.0,14,18,0.1,16,0,0,p=1→14; p=0→14,p=0.9→16; p=0.1→18
4964,4038,False,False,16,3.0,-4.0,-7.0,A,0.225,0.3775448082415934,0.15254480824159342,A,none,False,False,False,3,1.0,3,7,0.5,-15,1,0,p=1→3; p=0→3,p=0.5→-15; p=0.015625→4.5; p=0.078125→5.5; p=0.15625→6.5; p=0.15625→7.5; p=0.078125→8.5; p=0.015625→9.5
4965,4038,True,False,18,3.0,-4.0,-7.0,A,0.4111111111111111,0.36791597898976347,0.043195132121347624,A,none,False,False,False,3,1.0,3,7,0.5,-15,1,0,p=1→3; p=0→3,p=0.5→-15; p=0.015625→4.5; p=0.078125→5.5; p=0.15625→6.5; p=0.15625→7.5; p=0.078125→8.5; p=0.015625→9.5
4974,4045,True,False,17,3.0,7.0,4.0,B,0.3882352941176471,0.49564981388634644,0.10741451976869931,A,none,False,False,False,3,1.0,3,55,0.2,-5,1,0,p=1→3; p=0→3,p=0.8→-5; p=0.00625→52.5; p=0.03125→53.5; p=0.0625→54.5; p=0.0625→55.5; p=0.03125→56.5; p=0.00625→57.5
4990,4061,True,False,16,-9.0,-12.1,-3.0999999999999996,A,0.2500000000000001,0.4985498597573422,0.24854985975734206,A,none,False,False,False,-9,1.0,-9,59,0.1,-20,0,0,p=1→-9; p=0→-9,p=0.9→-20; p=0.1→59
4999,4069,True,False,16,-2.0,-8.35,-6.35,A,0.17500000000000002,0.32009136820329137,0.14509136820329135,A,none,False,False,False,7,0.25,-5,23,0.05,-10,1,0,p=0.25→7; p=0.75→-5,p=0.95→-10; p=0.00625→21.5; p=0.01875→22.5; p=0.01875→23.5; p=0.00625→24.5
5005,4073,True,True,16,15.85,24.099999999999998,8.249999999999998,B,0.575,0.5699592224259371,0.005040777574062849,B,none,False,False,False,32,0.05,15,27,0.95,-31,1,0,p=0.05→32; p=0.95→15,p=0.05→-31; p=0.00742187→23.5; p=0.0519531→24.5; p=0.155859→25.5; p=0.259766→26.5; p=0.259766→27.5; p=0.155859→28.5; p=0.0519531→29.5; p=0.00742187→30.5
5006,4074,True,True,18,8.25,7.0,-1.25,A,0.3,0.45878913984114983,0.15878913984114984,A,none,False,False,False,54,0.25,-7,9,0.9,-11,0,-1,p=0.25→54; p=0.75→-7,p=0.1→-11; p=0.9→9
5007,4075,False,False,16,19.0,15.8,-3.1999999999999993,A,0.2625,0.23544827033058358,0.027051729669416436,A,none,False,False,False,19,1.0,19,16,0.95,12,2,0,p=1→19; p=0→19,p=0.05→12; p=0.475→14; p=0.2375→16; p=0.2375→20
5009,4077,True,False,15,-6.0,-6.799999999999999,-0.7999999999999989,A,0.6666666666666666,0.4844055933339815,0.18226107333268515,B,none,False,False,False,-6,1.0,-6,-2,0.8,-26,0,0,p=1→-6; p=0→-6,p=0.2→-26; p=0.8→-2
5010,4078,True,False,18,16.0,16.0,0.0,tie,0.4888888888888889,0.48172296036722456,0.007165928521664311,A,none,True,False,False,43,0.1,13,16,1.0,16,0,0,p=0.1→43; p=0.9→13,p=1→16
5021,4086,True,False,15,8.95,7.800000000000001,-1.1499999999999986,A,0.36,0.3621204966016389,0.0021204966016389326,A,none,False,False,False,9,0.99,4,81,0.4,-41,0,-1,p=0.99→9; p=0.01→4,p=0.6→-41; p=0.4→81
5022,4087,True,False,20,25.0,32.6,7.600000000000001,B,0.6100000000000001,0.5889854293452494,0.021014570654750653,B,none,False,False,False,25,1.0,25,41,0.8,-1,1,0,p=1→25; p=0→25,p=0.2→-1; p=0.4→40.5; p=0.4→41.5
5024,4089,True,False,15,7.2,10.73,3.5300000000000002,B,0.7333333333333333,0.5562218274311407,0.1771115059021926,B,none,False,False,False,9,0.1,7,11,0.99,-16,2,0,p=0.1→9; p=0.9→7,p=0.01→-16; p=0.495→10; p=0.495→12
5065,4119,False,False,16,24.0,27.79,3.789999999999999,B,0.625,0.6293595495534159,0.004359549553415887,B,none,False,False,False,24,1.0,24,28,0.99,7,1,0,p=1→24; p=0→24,p=0.01→7; p=0.495→27.5; p=0.495→28.5
5066,4119,True,False,17,24.0,27.79,3.789999999999999,B,0.4941176470588234,0.7418466193123738,0.24772897225355045,A,none,True,False,False,24,1.0,24,28,0.99,7,1,0,p=1→24; p=0→24,p=0.01→7; p=0.495→27.5; p=0.495→28.5
5067,4120,True,True,15,16.3,14.25,-2.0500000000000007,A,0.6666666666666667,0.5625777587441486,0.10408890792251813,B,none,False,False,False,109,0.1,6,39,0.01,14,0,-1,p=0.1→109; p=0.9→6,p=0.99→14; p=0.01→39
5070,4122,True,False,15,20.75,21.0,0.25,B,0.64,0.5185866582844247,0.12141334171557527,B,none,False,False,False,30,0.75,-7,21,1.0,21,1,0,p=0.75→30; p=0.25→-7,p=0.0078125→17.5; p=0.0546875→18.5; p=0.164062→19.5; p=0.273438→20.5; p=0.273438→21.5; p=0.164062→22.5; p=0.0546875→23.5; p=0.0078125→24.5
5075,4127,False,False,16,26.999999999999996,26.689999999999998,-0.3099999999999987,A,0.7000000000000001,0.6844286492145898,0.015571350785410276,B,none,False,False,False,53,0.6,-12,95,0.01,26,1,0,p=0.6→53; p=0.4→-12,p=0.99→26; p=0.005→94.5; p=0.005→95.5
5076,4127,True,False,17,26.999999999999996,26.689999999999998,-0.3099999999999987,A,0.7176470588235294,0.6550135514567401,0.0626335073667893,B,none,False,False,False,53,0.6,-12,95,0.01,26,1,0,p=0.6→53; p=0.4→-12,p=0.99→26; p=0.005→94.5; p=0.005→95.5
5077,4128,False,True,16,27.400000000000002,27.75,0.34999999999999787,B,0.2625,0.31724394161981606,0.05474394161981605,A,none,False,False,False,85,0.1,21,40,0.75,-9,0,0,p=0.1→85; p=0.9→21,p=0.25→-9; p=0.75→40
5097,4142,False,False,16,22.0,27.25,5.25,B,0.675,0.6784262557411025,0.0034262557411024464,B,none,False,False,False,22,1.0,22,30,0.75,19,0,0,p=1→22; p=0→22,p=0.25→19; p=0.75→30
5098,4142,True,False,16,22.0,27.25,5.25,B,0.6375,0.7746296541622845,0.1371296541622845,B,none,False,False,False,22,1.0,22,30,0.75,19,0,0,p=1→22; p=0→22,p=0.25→19; p=0.75→30
5102,4145,False,False,17,-3.0,-11.299999999999999,-8.299999999999999,A,0.5320261437908497,0.3982631227297735,0.13376302106107618,B,none,True,False,False,-3,1.0,-3,2,0.05,-12,1,0,p=1→-3; p=0→-3,p=0.95→-12; p=0.0015625→-0.5; p=0.0078125→0.5; p=0.015625→1.5; p=0.015625→2.5; p=0.0078125→3.5; p=0.0015625→4.5
5103,4145,True,False,18,-3.0,-11.299999999999999,-8.299999999999999,A,0.4666666666666667,0.35813021302021497,0.1085364536464517,A,none,True,False,False,-3,1.0,-3,2,0.05,-12,1,0,p=1→-3; p=0→-3,p=0.95→-12; p=0.0015625→-0.5; p=0.0078125→0.5; p=0.015625→1.5; p=0.015625→2.5; p=0.0078125→3.5; p=0.0015625→4.5
5104,4146,True,False,17,-1.7,1.7000000000000006,3.4000000000000004,B,0.6470588235294117,0.6820765069045873,0.035017683375175634,B,none,False,False,False,4,0.05,-2,5,0.9,-28,0,0,p=0.05→4; p=0.95→-2,p=0.1→-28; p=0.9→5
5141,4172,True,True,17,28.0,35.800000000000004,7.800000000000004,B,0.7529411764705882,0.8918331315712592,0.13889195510067098,B,none,False,False,False,28,1.0,28,43,0.2,34,1,0,p=1→28; p=0→28,p=0.8→34; p=0.00625→40.5; p=0.03125→41.5; p=0.0625→42.5; p=0.0625→43.5; p=0.03125→44.5; p=0.00625→45.5
5142,4173,True,False,17,-1.0,-11.5,-10.5,A,0.4588235294117647,0.3476296700500079,0.1111938593617568,A,none,True,False,False,40,0.5,-42,14,0.25,-20,0,0,p=0.5→40; p=0.5→-42,p=0.75→-20; p=0.25→14
5143,4174,True,True,17,17.0,21.800000000000004,4.800000000000004,B,0.6470588235294118,0.7223812695149653,0.07532244598555349,B,none,False,False,False,17,1.0,17,41,0.2,17,3,0,p=1→17; p=0→17,p=0.8→17; p=0.1→46; p=0.05→44; p=0.025→40; p=0.0125→32; p=0.00625→16; p=0.00625→-16
5146,4177,False,False,16,14.0,15.53,1.5299999999999994,B,0.7875,0.803180297255641,0.015680297255641018,B,none,False,False,False,14,1.0,14,68,0.01,15,3,0,p=1→14; p=0→14,p=0.99→15; p=0.005→71; p=0.0025→69; p=0.00125→65; p=0.00125→57
5165,4188,True,False,17,-3.4499999999999993,11.600000000000001,15.05,B,0.5176470588235293,0.6363555950727768,0.11870853624924749,B,none,True,False,False,45,0.05,-6,47,0.4,-12,0,0,p=0.05→45; p=0.95→-6,p=0.6→-12; p=0.4→47
5168,4191,True,False,19,27.0,22.5,-4.5,A,0.21052631578947367,0.32098011139905963,0.11045379560958596,A,none,False,False,False,27,1.0,27,29,0.5,16,0,0,p=1→27; p=0→27,p=0.5→16; p=0.5→29
5189,4206,True,False,16,-7.0,-9.9,-2.9000000000000004,A,0.2625,0.248648557744999,0.013851442255001012,A,none,False,False,False,-7,1.0,-7,-8,0.05,-10,1,0,p=1→-7; p=0→-7,p=0.95→-10; p=0.000390625→-11.5; p=0.00273438→-10.5; p=0.00820313→-9.5; p=0.0136719→-8.5; p=0.0136719→-7.5; p=0.00820313→-6.5; p=0.00273438→-5.5; p=0.000390625→-4.5
5205,4217,False,False,16,5.0,-2.28,-7.279999999999999,A,0.3625,0.23539027900863982,0.12710972099136017,A,none,False,False,False,5,1.0,5,69,0.01,-3,1,0,p=1→5; p=0→5,p=0.99→-3; p=7.8125e-05→65.5; p=0.000546875→66.5; p=0.00164062→67.5; p=0.00273438→68.5; p=0.00273438→69.5; p=0.00164062→70.5; p=0.000546875→71.5; p=7.8125e-05→72.5
5206,4217,True,False,15,5.0,-2.28,-7.279999999999999,A,0.24000000000000005,0.199908732812025,0.04009126718797504,A,none,False,False,False,5,1.0,5,69,0.01,-3,1,0,p=1→5; p=0→5,p=0.99→-3; p=7.8125e-05→65.5; p=0.000546875→66.5; p=0.00164062→67.5; p=0.00273438→68.5; p=0.00273438→69.5; p=0.00164062→70.5; p=0.000546875→71.5; p=7.8125e-05→72.5
5209,4220,False,True,16,24.1,16.0,-8.100000000000001,A,0.3625,0.36270498262082834,0.0002049826208283534,A,none,False,False,False,102,0.05,20,19,0.4,14,1,0,p=0.05→102; p=0.95→20,p=0.6→14; p=0.0125→16.5; p=0.0625→17.5; p=0.125→18.5; p=0.125→19.5; p=0.0625→20.5; p=0.0125→21.5
5210,4220,True,True,16,24.1,16.0,-8.100000000000001,A,0.275,0.35366641788530395,0.07866641788530393,A,none,False,False,False,102,0.05,20,19,0.4,14,1,0,p=0.05→102; p=0.95→20,p=0.6→14; p=0.0125→16.5; p=0.0625→17.5; p=0.125→18.5; p=0.125→19.5; p=0.0625→20.5; p=0.0125→21.5
5212,4222,True,False,17,13.0,4.25,-8.75,A,0.05882352941176471,0.10597976045760199,0.04715623104583728,A,none,False,False,False,13,1.0,13,5,0.75,2,0,0,p=1→13; p=0→13,p=0.25→2; p=0.75→5
5216,4225,False,False,16,-8.1,-0.5,7.6,B,0.7625000000000001,0.769434011672083,0.0069340116720829625,B,none,False,False,False,-8,0.99,-18,7,0.75,-23,0,1,p=0.99→-8; p=0.01→-18,p=0.25→-23; p=0.75→7
5217,4225,True,False,17,-8.1,-0.5,7.6,B,0.8823529411764705,0.7817780308065707,0.10057491036989974,B,none,False,False,False,-8,0.99,-18,7,0.75,-23,0,1,p=0.99→-8; p=0.01→-18,p=0.25→-23; p=0.75→7
5218,4226,True,False,16,1.0,10.8,9.8,B,0.8,0.7410337656379705,0.058966234362029524,B,none,False,False,False,1,1.0,1,11,0.99,-9,0,0,p=1→1; p=0→1,p=0.01→-9; p=0.99→11
5220,4228,True,False,16,13.0,15.200000000000003,2.200000000000003,B,0.6874999999999999,0.519524142841798,0.16797585715820185,B,none,False,False,False,13,1.0,13,19,0.9,-19,0,0,p=1→13; p=0→13,p=0.1→-19; p=0.9→19
5238,4240,True,False,16,11.42,11.5,0.08000000000000007,B,0.3625,0.5030996167320838,0.14059961673208382,A,none,False,False,False,53,0.01,11,25,0.25,7,0,0,p=0.01→53; p=0.99→11,p=0.75→7; p=0.25→25
5239,4241,True,False,16,3.2,10.0,6.8,B,0.825,0.7935124330085926,0.03148756699140731,B,none,False,False,False,50,0.1,-2,86,0.05,6,1,-1,p=0.1→50; p=0.9→-2,p=0.95→6; p=0.000390625→82.5; p=0.00273438→83.5; p=0.00820313→84.5; p=0.0136719→85.5; p=0.0136719→86.5; p=0.00820313→87.5; p=0.00273438→88.5; p=0.000390625→89.5
5240,4242,True,False,16,-0.7999999999999989,-7.0,-6.200000000000001,A,0.1,0.2916592228156457,0.1916592228156457,A,none,False,False,False,25,0.4,-18,11,0.1,-9,0,0,p=0.4→25; p=0.6→-18,p=0.9→-9; p=0.1→11
5249,4250,True,True,17,23.0,15.4,-7.6,A,0.6941176470588236,0.5764730408804042,0.11764460617841943,B,strong_ev_a_humans_favor_b,False,False,False,55,0.5,-9,55,0.1,11,1,0,p=0.5→55; p=0.5→-9,p=0.9→11; p=0.00078125→51.5; p=0.00546875→52.5; p=0.0164063→53.5; p=0.0273438→54.5; p=0.0273438→55.5; p=0.0164063→56.5; p=0.00546875→57.5; p=0.00078125→58.5
